created_at;text;sentiment;sentiment_polarity;source;context_annotations;geo;name;username;location;verified
2022-06-30 23:59:58+00:00;Complete PUBG MOBILE Return Missions! Collect a permanent epic outfit for free! My invitation code: 2Q72XP9 https://t.co/vImI81ISHO;Sentiment(polarity=0.24166666666666667, subjectivity=0.5333333333333333);0.24166666666666667;Twitter Web App;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '961618132874883072', 'name': ""PlayerUnknown's Battlegrounds"", 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '961618132874883072', 'name': ""PlayerUnknown's Battlegrounds"", 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1070028376662888448', 'name': 'Console gaming', 'description': 'Video Game Hardware'}}]";;Ahmed Khristo;KhristoAhmed;;False
2022-06-30 23:59:58+00:00;o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/bqZ9KhPZrL;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitcom - Comunidades ;[];;Lovers Medina;LoversMedina;São Paulo - SP;False
2022-06-30 23:59:57+00:00;atualização de acessos no meu perfil https://t.co/YMb9HlwHVe;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitcom - Comunidades ;[];;Victor Souza 🇺🇸;01VictorSouza;Rio de Janeiro, Brasil;False
2022-06-30 23:59:57+00:00;"RT @yurucamp_anime: \㊗ﾎﾝｼﾞﾂｺｳｶｲ/

全国の劇場にて映画『ゆるキャン△』の上映がスタート✨
”観るアウトドア”がここにあります🏕
キャンプで出会った5人が今だからできることに挑む⛏

≪上映劇場一覧≫
https://t.co/S2WzirraOa…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10052312868', 'name': 'ゆるキャン△'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '839160129752686593', 'name': 'General Travel', 'description': 'General Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1277995430236680192', 'name': 'Outdoors'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1277995430236680192', 'name': 'Outdoors'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '849076092111536128', 'name': 'Adventure travel', 'description': 'Adventure travel'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '849076476272009216', 'name': 'Camping', 'description': 'Camping'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1103294729079349250', 'name': 'Nature', 'description': 'Nature'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '1296310920889606144', 'name': 'Laid-Back Camp'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '849076092111536128', 'name': 'Adventure travel', 'description': 'Adventure travel'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '849076476272009216', 'name': 'Camping', 'description': 'Camping'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1103294729079349250', 'name': 'Nature', 'description': 'Nature'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1277995430236680192', 'name': 'Outdoors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1296310920889606144', 'name': 'Laid-Back Camp'}}]";;みたらし朕諏煌;QtPRNVob8jAjmsZ;Earth;False
2022-06-30 23:59:57+00:00;seu perfil foi visto por 5 pessoas nas últimas 4 horas https://t.co/cM0tqTsktB;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitcom - Comunidades ;[];;Marcelo Augusto;Marcelojapaa;;False
2022-06-30 23:59:57+00:00;seu perfil foi visto por 7 pessoas nas últimas 5 horas https://t.co/5C5swaGxSI;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitcom - Comunidades ;[];;Nilceia da Silva;nilceia_da;;False
2022-06-30 23:59:57+00:00;"RT @TY1001_: taeyong's birthday gcash giveaway
⁀➷
        1 winner of 50 php 

↪ like &amp; rt 
↪ drop taeyong bday tags
↪ follow me (optional…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '913453813847097345', 'name': 'TAEYONG', 'description': 'Taeyong (태용) - member of NCT'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '913453813847097345', 'name': 'TAEYONG', 'description': 'Taeyong (태용) - member of NCT'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '913453813847097345', 'name': 'TAEYONG', 'description': 'Taeyong (태용) - member of NCT'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1529279654040768512', 'name': 'Happy birthday, Taeyong 🎂', 'description': 'The following Tweets are part of a live conversation detected by an algorithm.'}}];;mark bby;irenebae0925;;False
2022-06-30 23:59:57+00:00;"RT @TY1001_: taeyong's birthday gcash giveaway
⁀➷
        1 winner of 50 php 

↪ like &amp; rt 
↪ drop taeyong bday tags
↪ follow me (optional…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '913453813847097345', 'name': 'TAEYONG', 'description': 'Taeyong (태용) - member of NCT'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '913453813847097345', 'name': 'TAEYONG', 'description': 'Taeyong (태용) - member of NCT'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '913453813847097345', 'name': 'TAEYONG', 'description': 'Taeyong (태용) - member of NCT'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1529279654040768512', 'name': 'Happy birthday, Taeyong 🎂', 'description': 'The following Tweets are part of a live conversation detected by an algorithm.'}}];;cam$;now_yunow_;02 | jae TY doie | 👻;False
2022-06-30 23:59:57+00:00;status de visita: 7 pessoas viram esse perfil https://t.co/xNb37Hp8ch;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitcom - Comunidades ;[];;Iuri Maia;IuriMaia;RS- Lat-29,10S - Long-51.31W;False
2022-06-30 23:59:57+00:00;"RT @manzokuyaH: 【#シャドウバースエボルヴ】
お待たせいたしました！！
ブースターパック第2弾「黒銀のバハムート」
発売記念豪華RTキャンペーン開催！
貴重な初版BOXが！！！
詳細は画像をご確認くださいｂ

シングル通販はこちらから↓
https://t.co…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;サト;sOwOJjp5AO79fid;;False
